q,p,lo,hi,coverage,n_local,method,cond_number
935,0,0.237649767212219,0.832343298778658,0.5950156427931901,1000,interval_capped,2315110.1509466236
935,1,0.850202234090895,0.950494617896462,0.10030753761092309,489,interval,2410311.0343265543
936,0,0.246050245877541,0.342646024214861,0.0966480987057243,499,interval,1298680.8934398112
936,1,0.0857857850938528,0.255549782497056,0.1697896481104206,856,interval,2930666.2754977173
937,0,0.169044336452038,0.359188594135126,0.19024724787358266,943,interval,1552795.6171504494
937,1,0.119281031020389,0.476567198815928,0.3573401524037194,1000,interval_capped,1022959.67370971
938,0,0.804614484223455,0.928788350759089,0.12424112436568785,610,interval,1477360.8617767594
938,1,0.565513398102676,0.767723892317027,0.20224104746629323,1000,interval_capped,1095501.5700742204
939,0,0.170873384318985,0.375913912043794,0.20515158636663608,1000,interval_capped,1341545.2719863188
939,1,0.192894798584822,0.554905774446539,0.36206567437078463,1000,interval_capped,1413386.0475884567
940,0,0.539483396146222,0.728246299892097,0.18886514573651936,966,interval,997497.7814759596
940,1,0.581630195780755,0.947822632512474,0.3662477670439378,1000,interval_capped,1225527.9637812122
941,0,0.0797297653450059,0.129421315752422,0.04971846545762478,250,interval,1944375.6398420404
941,1,0.0658696786963765,0.283223756462393,0.21738691915698613,1000,interval_capped,1155924.1305080012
942,0,0.219535608438471,0.779076907427003,0.5598443702759569,1000,interval_capped,2323901.7386643966
942,1,0.0999908162762268,0.766055104939969,0.6661649284950246,1000,interval_capped,1027886.3688566067
943,0,0.337476835046274,0.355281479191763,0.01781428789552687,89,interval,1248483.4487747324
943,1,0.74090697580672,0.93028020238225,0.18940184016418243,954,interval,1784853.084037876
944,0,0.12365916586466,0.657844809426324,0.5344749811512409,1000,interval_capped,1422130.6859176338
944,1,0.818767016444676,0.912957325399409,0.09420454075932452,493,interval,2122140.5830577184
945,0,0.726727988887215,0.775398213133976,0.04869658610342539,232,interval,1768859.6216804753
945,1,0.472191137157897,0.772377125297234,0.3002313451232106,1000,interval_capped,1377566.503391067
946,0,0.0467082478872348,0.247678804372283,0.20107941065791896,989,interval,1627889.6692877142
946,1,0.235555784293068,0.241754676775142,0.006199829111621858,42,interval,1980992.9733239808
947,0,0.597269774898878,0.668918586719063,0.07168761985397994,381,interval,1730293.3796687443
947,1,0.764569293260693,0.971863013888041,0.20732504193585363,1000,interval_capped,1687295.6288636771
948,0,0.857582955156289,0.920215086498027,0.06266605555915357,304,interval,2006189.5280786105
948,1,0.544451171006614,0.636000102326483,0.0915627640221455,454,interval,1194000.852474089
949,0,0.725948017048903,0.992242745832498,0.26643896529738376,1000,interval_capped,1407075.6437485828
949,1,0.487055817488828,0.932747012302866,0.44575853709227387,1000,interval_capped,1426769.6881895256
950,0,0.00678638709588409,0.315425570296456,0.3088063552659252,1000,interval_capped,2316938.696559582
950,1,0.0950674718247748,0.553744514399165,0.4587463469658183,1000,interval_capped,981117.2382981543
951,0,0.581587015951975,0.792953637100685,0.21148110627090913,1000,interval_capped,2264390.012104384
951,1,0.0146031601556306,0.776789598494132,0.7623016018683072,1000,interval_capped,1925741.3509586111
952,0,0.344174908443561,0.814104706584667,0.47018433204089033,1000,interval_capped,2579834.02014366
952,1,0.397173962800493,0.457483803294933,0.06031895308653558,327,interval,1216715.8456454386
953,0,0.786835240018853,0.944781871974993,0.15803218254762968,776,interval,955615.6825637715
953,1,0.650965819773671,0.737782639497963,0.08682993742214525,457,interval,2571817.478643914
954,0,0.189691450019232,0.804161262177046,0.614802635056483,1000,interval_capped,1601488.31878566
954,1,0.550576752951679,0.770603385344791,0.22005987759712395,1000,interval_capped,1950505.7554703197
955,0,0.870573662804199,0.991807354804957,0.12129935730764478,624,interval,1432077.7848412618
955,1,0.0791013783666314,0.250563670192719,0.171488199139262,864,interval,2933017.093549312
956,0,0.100404420305119,0.220901659671675,0.12056250577947669,585,interval,1371466.4487358509
956,1,0.541265886837754,0.801642534374732,0.26041598947787464,1000,interval_capped,1511058.479517299
957,0,0.426585007688015,0.752181484522203,0.3257728336886213,1000,interval_capped,1383753.9265906983
957,1,0.319851812629006,0.354728747579996,0.034882204725858346,189,interval,2105926.1539025037
958,0,0.643721057907454,0.773109034668928,0.129458058774661,619,interval,1243239.583447174
958,1,0.227374222984957,0.759466612115615,0.5321727863072971,1000,interval_capped,2073479.7684541373
959,0,0.0706896389709566,0.691327501082356,0.6209740258873973,1000,interval_capped,992225.3550216426
959,1,0.13079034071871,0.849381667053661,0.7186999028058326,1000,interval_capped,1583067.0792635712
960,0,0.226686233395738,0.514801492299174,0.28827131434134645,1000,interval_capped,1545021.2720713848
960,1,0.178446131518824,0.51872806442428,0.3403333482371273,1000,interval_capped,1325266.2976910023
961,0,0.0839770892778794,0.628664035563944,0.544981971826365,1000,interval_capped,1332730.4955997656
961,1,0.302084792770871,0.537575217226315,0.23552600618079564,1000,interval_capped,1712068.7743162543
962,0,0.042180355062631,0.447044491241211,0.40508342775760303,1000,interval_capped,988099.7827522858
962,1,0.306881323538746,0.517332559008542,0.21048303386702485,1000,interval_capped,1260083.1175998854
963,0,0.503254478271626,0.613919048311947,0.11072451066271133,590,interval,1997980.149191623
963,1,0.255287958239698,0.911396671028866,0.6562078483700449,1000,interval_capped,1429935.6845203612
964,0,0.291435097926601,0.490874845008261,0.1995477721032643,1000,interval_capped,1198694.1484253593
964,1,0.50972700840153,0.842735895497866,0.33305920349789564,1000,interval_capped,1061817.7452941681
965,0,0.803082161082799,0.892796166742053,0.08976259856784602,430,interval,1346192.7290349556
965,1,0.313538331260763,0.491062707056667,0.17755119906736994,926,interval,2302996.26749803
966,0,0.787070583680913,0.869856578872153,0.08283083559567252,387,interval,1159176.136278076
966,1,0.610038965470672,0.830042484528663,0.2200367607696641,1000,interval_capped,965600.0995926566
967,0,0.194626150069893,0.261064932201032,0.06647476819199245,318,interval,1340571.0660267805
967,1,0.876013319550167,0.894414842631929,0.018404303483308543,100,interval,1752316.433489107
968,0,0.893835511321582,0.991032728631165,0.09724986344283065,501,interval,1998498.0535630123
968,1,0.159202455312966,0.730765552826564,0.5716494585671479,1000,interval_capped,1805445.4499022693
969,0,0.31154975145085,0.57619000708839,0.26478359601853685,1000,interval_capped,1224197.7470159938
969,1,0.363391980125403,0.381983885793694,0.018594714835936704,98,interval,1356685.524306765
970,0,0.427388923877693,0.804544660607768,0.37736002026535126,1000,interval_capped,2230938.6264848933
970,1,0.639523166839066,0.970148652283515,0.3306754417229031,1000,interval_capped,1090903.6095569604
971,0,0.0525136873869487,0.592722352411754,0.5405012649381327,1000,interval_capped,2412376.827537385
971,1,0.777205756587634,0.806411924250521,0.02921058060595572,141,interval,1485767.8535145132
972,0,0.389868769177738,0.828825391417809,0.4391943797547825,1000,interval_capped,1366135.489629135
972,1,0.104182008409945,0.309611588562981,0.20546061979686447,1000,interval_capped,2659915.0578859984
973,0,0.0788726612580592,0.240360191766535,0.16157499900072606,780,interval,1057170.1451586285
973,1,0.707934819211983,0.747658957098504,0.03973014005568519,209,interval,1636418.5728111803
974,0,0.274655087636983,0.847210959937274,0.5728659928323311,1000,interval_capped,1067171.777632955
974,1,0.222535510125509,0.537506570220144,0.31501865104777016,1000,interval_capped,2153492.2915766714
975,0,0.100598944283314,0.386899726118552,0.2864558544754495,1000,interval_capped,1376405.765216018
975,1,0.511205118909945,0.653351009333461,0.14216736813771444,717,interval,1960891.233903052
976,0,0.65454884822335,0.885882789723027,0.2314592417690264,1000,interval_capped,1256924.4201151202
976,1,0.155493067495856,0.414500223533325,0.25904629105330484,1000,interval_capped,2249563.867497249
977,0,0.59294581250874,0.804161262177046,0.21132985290962295,1000,interval_capped,1710058.2997236338
977,1,0.550576752951679,0.660267608313657,0.1097074292413539,558,interval,1932204.0771628958
978,0,0.334069036562109,0.463859202684339,0.1298604659782243,662,interval,1131526.1084673319
978,1,0.0480596867571436,0.0899172096132221,0.04186384737175938,194,interval,2099956.0861113667
979,0,0.953357148965959,0.9639170125273,0.010565583231096099,59,interval,2266854.5402204674
979,1,0.307894128281601,0.690113297008628,0.38227692061871116,1000,interval_capped,1823781.1847489192
980,0,0.142461764899988,0.312397466313946,0.17002774579370275,828,interval,1435547.8410057412
980,1,0.183043617613242,0.195968336561041,0.012926671824655516,55,interval,1444369.5792806607
981,0,0.14455639907056,0.197939948609607,0.05341246433249541,259,interval,1124042.5979367401
981,1,0.538056408027417,0.646765237465157,0.10872525493665909,540,interval,2462067.208677148
982,0,0.517435532992269,0.753195694673377,0.23588785937894258,1000,interval_capped,1682029.398145409
982,1,0.073718770100246,0.96069587440283,0.8871111232368636,1000,interval_capped,988905.9768308286
983,0,0.231629998145902,0.602426931036269,0.3709977722279233,1000,interval_capped,1292949.8118708401
983,1,0.537503331294822,0.609718671501232,0.07222625167513474,356,interval,1998746.1791107429
984,0,0.161327559160867,0.789266653985679,0.6282792132579589,1000,interval_capped,1663254.0473319723
