,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
249,randomfeatures,4096,2,0.16465775762124268,22.89069390296936,-1,1,2,10000,10000,5
250,randomfeatures,64,3,0.9459298760315542,0.06320571899414062,-1,1,2,10000,10000,1
251,randomfeatures,64,3,0.9686685536290157,0.06380748748779297,-1,1,2,10000,10000,2
252,randomfeatures,64,3,0.9503833993527078,0.06912684440612793,-1,1,2,10000,10000,3
253,randomfeatures,64,3,0.9417336324216415,0.07575750350952148,-1,1,2,10000,10000,4
254,randomfeatures,64,3,0.966892015472486,0.07621121406555176,-1,1,2,10000,10000,5
255,randomfeatures,101,3,0.9629807229321163,0.12436842918395996,-1,1,2,10000,10000,1
256,randomfeatures,101,3,0.973957958806858,0.13622784614562988,-1,1,2,10000,10000,2
257,randomfeatures,101,3,0.9795761715642566,0.12496232986450195,-1,1,2,10000,10000,3
258,randomfeatures,101,3,0.9760037908113373,0.12470817565917969,-1,1,2,10000,10000,4
259,randomfeatures,101,3,0.9608534445814023,0.1254892349243164,-1,1,2,10000,10000,5
260,randomfeatures,161,3,0.9829433930420113,0.2066783905029297,-1,1,2,10000,10000,1
261,randomfeatures,161,3,0.9906204677988472,0.20504522323608398,-1,1,2,10000,10000,2
262,randomfeatures,161,3,0.9945131438701275,0.20479822158813477,-1,1,2,10000,10000,3
263,randomfeatures,161,3,0.9851727536260289,0.2043919563293457,-1,1,2,10000,10000,4
264,randomfeatures,161,3,0.9865264745900711,0.20461750030517578,-1,1,2,10000,10000,5
265,randomfeatures,256,3,1.000399350794927,0.33013391494750977,-1,1,2,10000,10000,1
266,randomfeatures,256,3,1.0000614904658596,0.33002400398254395,-1,1,2,10000,10000,2
267,randomfeatures,256,3,1.000971814492425,0.329744815826416,-1,1,2,10000,10000,3
268,randomfeatures,256,3,1.00119406101083,0.3297426700592041,-1,1,2,10000,10000,4
