,architecture,input_dim,layer_width,n_layers,n_modes,regularization_scale,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
229,deeponet_swim,256,2048,2,16,1e-08,0.006245656057651758,0.008423419890876138,0.00831634675619252,21.332447653636336,135879056
230,deeponet_swim,256,2048,2,32,1e-08,0.006740921803832228,0.009140851154876565,0.008951743648310754,10.436259923502803,702790841
231,deeponet_swim,256,512,1,32,1e-08,0.00518413851148626,0.005692402869195691,0.005569265431463551,4.147168381139636,967617579
232,deeponet_swim,256,2048,1,16,1e-06,0.0041582492965876235,0.0047889834233581915,0.0047343951911447855,7.567914581857622,315452593
233,deeponet_swim,256,256,2,32,1e-06,0.09179011289789803,0.09678725722084422,0.09416092915789882,3.826946107670665,894150155
234,deeponet_swim,256,1024,4,16,1e-06,0.0822094550121027,0.08954171245579372,0.08832827535442712,7.181338391266763,752341491
235,deeponet_swim,256,512,4,32,1e-06,0.09981501397240526,0.10503475649942687,0.10374377044308593,5.102687854319811,872358151
236,deeponet_swim,256,2048,1,16,1e-08,0.0013535884451678938,0.001840820870046784,0.0018279387699013582,6.199568887241185,291117448
237,deeponet_swim,256,256,1,32,1e-06,0.01657914650228449,0.016995937261533416,0.016779993757836068,4.732942550443113,680221538
238,deeponet_swim,256,256,1,32,1e-08,0.010228782352810932,0.010675441803104766,0.010524014564039265,4.466025684028864,406127195
239,deeponet_swim,256,2048,4,32,1e-06,0.08224779895509973,0.0906701979905168,0.08815438795066333,13.389887110330164,46598187
240,deeponet_swim,256,1024,1,8,1e-10,0.020678171326830534,0.02056711542161317,0.020232911806979156,5.885145143605769,996999362
241,deeponet_swim,256,2048,4,8,1e-06,0.08630747180818571,0.09443541157109273,0.09205958477295928,13.088874637149274,137616901
242,deeponet_swim,256,256,4,8,1e-06,0.10760038280368533,0.1111824780776882,0.10843781958013146,5.0545415263623,867675071
243,deeponet_swim,256,512,1,8,1e-06,0.02268934493663248,0.02275767363692259,0.02242447875794343,5.262910689227283,269818611
244,deeponet_swim,256,1024,4,8,1e-10,0.04686960321007565,0.05209280228139418,0.05248795753592247,8.009856153279543,436585109
245,deeponet_swim,256,1024,2,16,1e-10,0.015626035492331294,0.01903207807911449,0.018817960833285137,5.8930681720376015,51055867
246,deeponet_swim,256,256,4,16,1e-06,0.12194956484052231,0.12419260106043456,0.12325402901082448,3.68290111143142,83373691
247,deeponet_swim,256,2048,1,32,1e-10,0.0008100867196926852,0.0013306216386826776,0.0013542437138261937,12.39775544963777,404521491
248,deeponet_swim,256,1024,4,32,1e-10,0.04473002787624821,0.051640991500913516,0.05127725277437221,11.310141656547785,757184668
249,deeponet_swim,256,2048,1,8,1e-08,0.02065660491595273,0.02053984944966762,0.02020786017478782,10.60864445194602,289014735
250,deeponet_swim,256,1024,2,32,1e-06,0.025443706561746018,0.0292857253155725,0.028938465470058867,7.823168084956706,30483615
251,deeponet_swim,256,512,4,8,1e-06,0.10214201198351482,0.10924774046489695,0.10596401322960382,7.021828764118254,207308215
252,deeponet_swim,256,512,2,16,1e-06,0.04900119007657304,0.05372728321693667,0.05309741837715607,6.035181333310902,828865811
253,deeponet_swim,256,512,1,32,1e-10,0.005038180875842501,0.005542257501829074,0.005472573685591921,6.773066912777722,515313123
